Reporting country,Reference period,Item code,Item name,IORP type,Value (euro millions),Date of extraction (yyyymmdd)
MT,2021,R0268,Total assets,DC,73.95574,20250716
MT,2021,R0269,Total assets reported by exempted IORPs,DB,0.0,20250716
MT,2021,R0269,Total assets reported by exempted IORPs,DC,1.040307,20250716
MT,2021,R0270,Total assets reported by non-exempted IORPs,DB,0.0,20250716
MT,2021,R0270,Total assets reported by non-exempted IORPs,DC,72.915433,20250716
MT,2021,R0280,Technical provisions,DB,0.0,20250716
MT,2021,R0280,Technical provisions,DC,72.915433,20250716
MT,2021,R0290,Margin for adverse deviation,DB,0.0,20250716
MT,2021,R0290,Margin for adverse deviation,DC,0.0,20250716
MT,2021,R0300,(Re)insurance payables,DB,0.0,20250716
MT,2021,R0300,(Re)insurance payables,DC,0.0,20250716
MT,2021,R0310,"Any other liabilities, not elsewhere shown",DB,0.0,20250716
MT,2021,R0310,"Any other liabilities, not elsewhere shown",DC,0.0,20250716
MT,2021,R0318,Total liabilities,DB,0.0,20250716
MT,2021,R0318,Total liabilities,DC,73.95574,20250716
MT,2021,R0319,Total liabilities reported by exempted IORPs,DB,0.0,20250716
MT,2021,R0319,Total liabilities reported by exempted IORPs,DC,1.040307,20250716
MT,2021,R0320,Total liabilities reported by non-exempted IORPs,DB,0.0,20250716
MT,2021,R0320,Total liabilities reported by non-exempted IORPs,DC,72.915433,20250716
MT,2021,R0330,Regulatory own funds,DB,0.0,20250716
MT,2021,R0330,Regulatory own funds,DC,0.0,20250716
MT,2021,R0340,Reserves,DB,0.0,20250716
MT,2021,R0340,Reserves,DC,0.0,20250716
MT,2021,R0350,Statutory,DB,0.0,20250716
MT,2021,R0350,Statutory,DC,0.0,20250716
MT,2021,R0360,Free,DB,0.0,20250716
MT,2021,R0360,Free,DC,0.0,20250716
MT,2021,R0370,Profit reserves,DB,0.0,20250716
MT,2021,R0370,Profit reserves,DC,0.0,20250716
MT,2022,R0010,Investments,DB,0.0,20250716
MT,2022,R0010,Investments,DC,78.431081,20250716
MT,2022,R0018,Property (other than for own use),DB,0.0,20250716
MT,2022,R0018,Property (other than for own use),DC,0.0,20250716
MT,2022,R0019,Property (other than for own use) reported by exempted IORPs,DB,0.0,20250716
MT,2022,R0019,Property (other than for own use) reported by exempted IORPs,DC,0.0,20250716
MT,2022,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,0.0,20250716
MT,2022,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
MT,2022,R0028,Equities,DB,0.0,20250716
MT,2022,R0028,Equities,DC,21.708598,20250716
MT,2022,R0029,Equities reported by exempted IORPs,DB,0.0,20250716
MT,2022,R0029,Equities reported by exempted IORPs,DC,0.0,20250716
MT,2022,R0030,Equities reported by non-exempted IORPs,DB,0.0,20250716
MT,2022,R0030,Equities reported by non-exempted IORPs,DC,21.708598,20250716
MT,2022,R0040,Equities - listed,DB,0.0,20250716
MT,2022,R0040,Equities - listed,DC,21.708598,20250716
MT,2022,R0050,Equities - unlisted,DB,0.0,20250716
MT,2022,R0050,Equities - unlisted,DC,0.0,20250716
MT,2022,R0058,Bonds,DB,0.0,20250716
MT,2022,R0058,Bonds,DC,5.421553,20250716
MT,2022,R0059,Bonds reported by exempted IORPs,DB,0.0,20250716
MT,2022,R0059,Bonds reported by exempted IORPs,DC,0.0,20250716
MT,2022,R0060,Bonds reported by non-exempted IORPs,DB,0.0,20250716
MT,2022,R0060,Bonds reported by non-exempted IORPs,DC,5.421553,20250716
MT,2022,R0070,Government Bonds,DB,0.0,20250716
MT,2022,R0070,Government Bonds,DC,0.0,20250716
MT,2022,R0080,Corporate Bonds,DB,0.0,20250716
MT,2022,R0080,Corporate Bonds,DC,5.421553,20250716
MT,2022,R0090,Financial,DB,0.0,20250716
MT,2022,R0090,Financial,DC,5.421553,20250716
MT,2022,R0100,Non-financial,DB,0.0,20250716
MT,2022,R0100,Non-financial,DC,0.0,20250716
MT,2022,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,0.0,20250716
MT,2022,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,0.0,20250716
MT,2022,R0118,Collective investment undertaking,DB,0.0,20250716
MT,2022,R0118,Collective investment undertaking,DC,30.525131,20250716
MT,2022,R0119,Collective investment undertaking reported by exempted IORPs,DB,0.0,20250716
MT,2022,R0119,Collective investment undertaking reported by exempted IORPs,DC,2.045734,20250716
MT,2022,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,0.0,20250716
MT,2022,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,28.479397,20250716
MT,2022,R0130,Bonds,DB,0.0,20250716
MT,2022,R0130,Bonds,DC,0.0,20250716
MT,2022,R0140,Equity,DB,0.0,20250716
MT,2022,R0140,Equity,DC,7.703598,20250716
MT,2022,R0150,Mixed,DB,0.0,20250716
MT,2022,R0150,Mixed,DC,0.0,20250716
MT,2022,R0160,Real estate,DB,0.0,20250716
MT,2022,R0160,Real estate,DC,0.0,20250716
MT,2022,R0170,Alternative funds,DB,0.0,20250716
MT,2022,R0170,Alternative funds,DC,0.0,20250716
MT,2022,R0180,Other investment funds/shares,DB,0.0,20250716
MT,2022,R0180,Other investment funds/shares,DC,20.775799,20250716
MT,2022,R0190,Derivatives,DB,0.0,20250716
MT,2022,R0190,Derivatives,DC,0.0,20250716
MT,2022,R0200,Other investments,DB,0.0,20250716
MT,2022,R0200,Other investments,DC,20.775799,20250716
MT,2022,R0210,Loans and mortgages,DB,0.0,20250716
MT,2022,R0210,Loans and mortgages,DC,0.0,20250716
MT,2022,R0220,Mortgages,DB,0.0,20250716
MT,2022,R0220,Mortgages,DC,0.0,20250716
MT,2022,R0230,Loans,DB,0.0,20250716
MT,2022,R0230,Loans,DC,0.0,20250716
MT,2022,R0240,(Re)insurance recoverables,DB,0.0,20250716
MT,2022,R0240,(Re)insurance recoverables,DC,0.0,20250716
MT,2022,R0250,Cash and Cash equivalents,DB,0.0,20250716
MT,2022,R0250,Cash and Cash equivalents,DC,27.45895,20250716
MT,2022,R0258,"Any other assets, not elsewhere shown",DB,0.0,20250716
MT,2022,R0258,"Any other assets, not elsewhere shown",DC,0.653429,20250716
MT,2022,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,0.0,20250716
MT,2022,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,0.122111,20250716
MT,2022,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,0.0,20250716
MT,2022,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.531318,20250716
MT,2022,R0268,Total assets,DB,0.0,20250716
MT,2022,R0268,Total assets,DC,106.54346,20250716
MT,2022,R0269,Total assets reported by exempted IORPs,DB,0.0,20250716
MT,2022,R0269,Total assets reported by exempted IORPs,DC,2.167845,20250716
MT,2022,R0270,Total assets reported by non-exempted IORPs,DB,0.0,20250716
MT,2022,R0270,Total assets reported by non-exempted IORPs,DC,104.375615,20250716
MT,2022,R0280,Technical provisions,DB,0.0,20250716
MT,2022,R0280,Technical provisions,DC,104.375615,20250716
MT,2022,R0290,Margin for adverse deviation,DB,0.0,20250716
MT,2022,R0290,Margin for adverse deviation,DC,0.0,20250716
MT,2022,R0300,(Re)insurance payables,DB,0.0,20250716
MT,2022,R0300,(Re)insurance payables,DC,0.0,20250716
MT,2022,R0310,"Any other liabilities, not elsewhere shown",DB,0.0,20250716
MT,2022,R0310,"Any other liabilities, not elsewhere shown",DC,0.0,20250716
MT,2022,R0318,Total liabilities,DB,0.0,20250716
MT,2022,R0318,Total liabilities,DC,106.54346,20250716
MT,2022,R0319,Total liabilities reported by exempted IORPs,DB,0.0,20250716
MT,2022,R0319,Total liabilities reported by exempted IORPs,DC,2.167845,20250716
MT,2022,R0320,Total liabilities reported by non-exempted IORPs,DB,0.0,20250716
MT,2022,R0320,Total liabilities reported by non-exempted IORPs,DC,104.375615,20250716
MT,2022,R0330,Regulatory own funds,DB,0.0,20250716
MT,2022,R0330,Regulatory own funds,DC,0.0,20250716
MT,2022,R0340,Reserves,DB,0.0,20250716
MT,2022,R0340,Reserves,DC,0.0,20250716
MT,2022,R0350,Statutory,DB,0.0,20250716
MT,2022,R0350,Statutory,DC,0.0,20250716
MT,2022,R0360,Free,DB,0.0,20250716
MT,2022,R0360,Free,DC,0.0,20250716
MT,2022,R0370,Profit reserves,DB,0.0,20250716
MT,2022,R0370,Profit reserves,DC,0.0,20250716
MT,2023,R0010,Investments,DB,0.0,20250716
MT,2023,R0010,Investments,DC,78.623861,20250716
MT,2023,R0018,Property (other than for own use),DB,0.0,20250716
MT,2023,R0018,Property (other than for own use),DC,0.0,20250716
MT,2023,R0019,Property (other than for own use) reported by exempted IORPs,DB,0.0,20250716
MT,2023,R0019,Property (other than for own use) reported by exempted IORPs,DC,0.0,20250716
MT,2023,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,0.0,20250716
MT,2023,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
MT,2023,R0028,Equities,DB,0.0,20250716
MT,2023,R0028,Equities,DC,21.455379,20250716
MT,2023,R0029,Equities reported by exempted IORPs,DB,0.0,20250716
MT,2023,R0029,Equities reported by exempted IORPs,DC,0.0,20250716
MT,2023,R0030,Equities reported by non-exempted IORPs,DB,0.0,20250716
MT,2023,R0030,Equities reported by non-exempted IORPs,DC,21.455379,20250716
MT,2023,R0040,Equities - listed,DB,0.0,20250716
MT,2023,R0040,Equities - listed,DC,21.455379,20250716
MT,2023,R0050,Equities - unlisted,DB,0.0,20250716
MT,2023,R0050,Equities - unlisted,DC,0.0,20250716
MT,2023,R0058,Bonds,DB,0.0,20250716
MT,2023,R0058,Bonds,DC,7.65437,20250716
MT,2023,R0059,Bonds reported by exempted IORPs,DB,0.0,20250716
MT,2023,R0059,Bonds reported by exempted IORPs,DC,0.0,20250716
MT,2023,R0060,Bonds reported by non-exempted IORPs,DB,0.0,20250716
MT,2023,R0060,Bonds reported by non-exempted IORPs,DC,7.65437,20250716
MT,2023,R0070,Government Bonds,DB,0.0,20250716
MT,2023,R0070,Government Bonds,DC,0.0,20250716
MT,2023,R0080,Corporate Bonds,DB,0.0,20250716
MT,2023,R0080,Corporate Bonds,DC,7.65437,20250716
MT,2023,R0090,Financial,DB,0.0,20250716
MT,2023,R0090,Financial,DC,7.65437,20250716
MT,2023,R0100,Non-financial,DB,0.0,20250716
MT,2023,R0100,Non-financial,DC,0.0,20250716
MT,2023,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,0.0,20250716
MT,2023,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,0.0,20250716
MT,2023,R0118,Collective investment undertaking,DB,0.0,20250716
MT,2023,R0118,Collective investment undertaking,DC,44.182625,20250716
MT,2023,R0119,Collective investment undertaking reported by exempted IORPs,DB,0.0,20250716
MT,2023,R0119,Collective investment undertaking reported by exempted IORPs,DC,3.610453,20250716
MT,2023,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,0.0,20250716
MT,2023,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,40.572172,20250716
MT,2023,R0130,Bonds,DB,0.0,20250716
MT,2023,R0130,Bonds,DC,0.0,20250716
MT,2023,R0140,Equity,DB,0.0,20250716
MT,2023,R0140,Equity,DC,35.240685,20250716
MT,2023,R0150,Mixed,DB,0.0,20250716
MT,2023,R0150,Mixed,DC,0.0,20250716
MT,2023,R0160,Real estate,DB,0.0,20250716
MT,2023,R0160,Real estate,DC,0.0,20250716
MT,2023,R0170,Alternative funds,DB,0.0,20250716
MT,2023,R0170,Alternative funds,DC,0.0,20250716
MT,2023,R0180,Other investment funds/shares,DB,0.0,20250716
MT,2023,R0180,Other investment funds/shares,DC,5.331487,20250716
MT,2023,R0190,Derivatives,DB,0.0,20250716
MT,2023,R0190,Derivatives,DC,0.0,20250716
MT,2023,R0200,Other investments,DB,0.0,20250716
MT,2023,R0200,Other investments,DC,5.331487,20250716
MT,2023,R0210,Loans and mortgages,DB,0.0,20250716
MT,2023,R0210,Loans and mortgages,DC,0.0,20250716
MT,2023,R0220,Mortgages,DB,0.0,20250716
MT,2023,R0220,Mortgages,DC,0.0,20250716
MT,2023,R0230,Loans,DB,0.0,20250716
MT,2023,R0230,Loans,DC,0.0,20250716
MT,2023,R0240,(Re)insurance recoverables,DB,0.0,20250716
MT,2023,R0240,(Re)insurance recoverables,DC,0.0,20250716
MT,2023,R0250,Cash and Cash equivalents,DB,0.0,20250716
MT,2023,R0250,Cash and Cash equivalents,DC,24.999269,20250716
MT,2023,R0258,"Any other assets, not elsewhere shown",DB,0.0,20250716
MT,2023,R0258,"Any other assets, not elsewhere shown",DC,0.52722,20250716
MT,2023,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,0.0,20250716
MT,2023,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,0.17679,20250716
MT,2023,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,0.0,20250716
MT,2023,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.35043,20250716
MT,2023,R0268,Total assets,DB,0.0,20250716
MT,2023,R0268,Total assets,DC,104.15035,20250716
MT,2023,R0269,Total assets reported by exempted IORPs,DB,0.0,20250716
MT,2023,R0269,Total assets reported by exempted IORPs,DC,3.787243,20250716
MT,2023,R0270,Total assets reported by non-exempted IORPs,DB,0.0,20250716
MT,2023,R0270,Total assets reported by non-exempted IORPs,DC,100.363107,20250716
MT,2023,R0280,Technical provisions,DB,0.0,20250716
MT,2023,R0280,Technical provisions,DC,100.363107,20250716
MT,2023,R0290,Margin for adverse deviation,DB,0.0,20250716
MT,2023,R0290,Margin for adverse deviation,DC,0.0,20250716
MT,2023,R0300,(Re)insurance payables,DB,0.0,20250716
MT,2023,R0300,(Re)insurance payables,DC,0.0,20250716
MT,2023,R0310,"Any other liabilities, not elsewhere shown",DB,0.0,20250716
MT,2023,R0310,"Any other liabilities, not elsewhere shown",DC,0.0,20250716
MT,2023,R0318,Total liabilities,DB,0.0,20250716
MT,2023,R0318,Total liabilities,DC,104.15035,20250716
MT,2023,R0319,Total liabilities reported by exempted IORPs,DB,0.0,20250716
MT,2023,R0319,Total liabilities reported by exempted IORPs,DC,3.787243,20250716
MT,2023,R0320,Total liabilities reported by non-exempted IORPs,DB,0.0,20250716
MT,2023,R0320,Total liabilities reported by non-exempted IORPs,DC,100.363107,20250716
MT,2023,R0330,Regulatory own funds,DB,0.0,20250716
MT,2023,R0330,Regulatory own funds,DC,0.0,20250716
MT,2023,R0340,Reserves,DB,0.0,20250716
MT,2023,R0340,Reserves,DC,0.0,20250716
MT,2023,R0350,Statutory,DB,0.0,20250716
MT,2023,R0350,Statutory,DC,0.0,20250716
MT,2023,R0360,Free,DB,0.0,20250716
MT,2023,R0360,Free,DC,0.0,20250716
MT,2023,R0370,Profit reserves,DB,0.0,20250716
MT,2023,R0370,Profit reserves,DC,0.0,20250716
MT,2024,R0010,Investments,DB,0.0,20250716
MT,2024,R0010,Investments,DC,97.725821,20250716
MT,2024,R0018,Property (other than for own use),DB,0.0,20250716
MT,2024,R0018,Property (other than for own use),DC,0.0,20250716
MT,2024,R0019,Property (other than for own use) reported by exempted IORPs,DB,0.0,20250716
MT,2024,R0019,Property (other than for own use) reported by exempted IORPs,DC,0.0,20250716
MT,2024,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,0.0,20250716
MT,2024,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
MT,2024,R0028,Equities,DB,0.0,20250716
MT,2024,R0028,Equities,DC,24.982765,20250716
MT,2024,R0029,Equities reported by exempted IORPs,DB,0.0,20250716
MT,2024,R0029,Equities reported by exempted IORPs,DC,0.0,20250716
MT,2024,R0030,Equities reported by non-exempted IORPs,DB,0.0,20250716
MT,2024,R0030,Equities reported by non-exempted IORPs,DC,24.982765,20250716
MT,2024,R0040,Equities - listed,DB,0.0,20250716
MT,2024,R0040,Equities - listed,DC,24.982765,20250716
MT,2024,R0050,Equities - unlisted,DB,0.0,20250716
MT,2024,R0050,Equities - unlisted,DC,0.0,20250716
MT,2024,R0058,Bonds,DB,0.0,20250716
MT,2024,R0058,Bonds,DC,12.055147,20250716
MT,2024,R0059,Bonds reported by exempted IORPs,DB,0.0,20250716
MT,2024,R0059,Bonds reported by exempted IORPs,DC,0.0,20250716
MT,2024,R0060,Bonds reported by non-exempted IORPs,DB,0.0,20250716
MT,2024,R0060,Bonds reported by non-exempted IORPs,DC,12.055147,20250716
MT,2024,R0070,Government Bonds,DB,0.0,20250716
MT,2024,R0070,Government Bonds,DC,0.0,20250716
MT,2024,R0080,Corporate Bonds,DB,0.0,20250716
MT,2024,R0080,Corporate Bonds,DC,12.055147,20250716
MT,2024,R0090,Financial,DB,0.0,20250716
MT,2024,R0090,Financial,DC,12.055147,20250716
MT,2024,R0100,Non-financial,DB,0.0,20250716
MT,2024,R0100,Non-financial,DC,0.0,20250716
MT,2024,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,0.0,20250716
MT,2024,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,0.0,20250716
MT,2024,R0118,Collective investment undertaking,DB,0.0,20250716
MT,2024,R0118,Collective investment undertaking,DC,60.687909,20250716
MT,2024,R0119,Collective investment undertaking reported by exempted IORPs,DB,0.0,20250716
MT,2024,R0119,Collective investment undertaking reported by exempted IORPs,DC,5.857992,20250716
MT,2024,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,0.0,20250716
MT,2024,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,54.829917,20250716
MT,2024,R0130,Bonds,DB,0.0,20250716
MT,2024,R0130,Bonds,DC,0.0,20250716
MT,2024,R0140,Equity,DB,0.0,20250716
MT,2024,R0140,Equity,DC,47.887755,20250716
MT,2024,R0150,Mixed,DB,0.0,20250716
MT,2024,R0150,Mixed,DC,0.0,20250716
MT,2024,R0160,Real estate,DB,0.0,20250716
MT,2024,R0160,Real estate,DC,0.0,20250716
MT,2024,R0170,Alternative funds,DB,0.0,20250716
MT,2024,R0170,Alternative funds,DC,0.0,20250716
MT,2024,R0180,Other investment funds/shares,DB,0.0,20250716
MT,2024,R0180,Other investment funds/shares,DC,6.942162,20250716
MT,2024,R0190,Derivatives,DB,0.0,20250716
MT,2024,R0190,Derivatives,DC,0.0,20250716
MT,2024,R0200,Other investments,DB,0.0,20250716
MT,2024,R0200,Other investments,DC,0.0,20250716
MT,2024,R0210,Loans and mortgages,DB,0.0,20250716
MT,2024,R0210,Loans and mortgages,DC,0.0,20250716
MT,2024,R0220,Mortgages,DB,0.0,20250716
MT,2024,R0220,Mortgages,DC,0.0,20250716
MT,2024,R0230,Loans,DB,0.0,20250716
MT,2024,R0230,Loans,DC,0.0,20250716
MT,2024,R0240,(Re)insurance recoverables,DB,0.0,20250716
MT,2024,R0240,(Re)insurance recoverables,DC,0.0,20250716
MT,2024,R0250,Cash and Cash equivalents,DB,0.0,20250716
MT,2024,R0250,Cash and Cash equivalents,DC,19.373827,20250716
MT,2024,R0258,"Any other assets, not elsewhere shown",DB,0.0,20250716
MT,2024,R0258,"Any other assets, not elsewhere shown",DC,0.775161,20250716
MT,2024,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,0.0,20250716
MT,2024,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,0.442932,20250716
MT,2024,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,0.0,20250716
MT,2024,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,0.332229,20250716
MT,2024,R0268,Total assets,DB,0.0,20250716
MT,2024,R0268,Total assets,DC,117.874809,20250716
MT,2024,R0269,Total assets reported by exempted IORPs,DB,0.0,20250716
MT,2024,R0269,Total assets reported by exempted IORPs,DC,6.300924,20250716
MT,2024,R0270,Total assets reported by non-exempted IORPs,DB,0.0,20250716
MT,2024,R0270,Total assets reported by non-exempted IORPs,DC,111.573885,20250716
